301: [(0, 1), (1, 2), (1, 11), (2, 3), (2, 12), (3, 13), (4, 5), (5, 6), (6, 16), (7, 17), (7, 8), (8, 9), (8, 18), (10, 20), (10, 11), (12, 22), (13, 14), (14, 15), (14, 24), (15, 25), (15, 16), (17, 27), (18, 19), (20, 30), (21, 22), (22, 32), (23, 33), (24, 34), (25, 35), (25, 26), (27, 37), (27, 28), (28, 29), (30, 40), (31, 32), (33, 34), (34, 44), (36, 46), (36, 37), (37, 38), (38, 39), (38, 48), (40, 50), (41, 42), (41, 51), (43, 44), (43, 53), (44, 45), (45, 46), (46, 56), (46, 47), (49, 59), (50, 60), (51, 61), (52, 53), (54, 64), (54, 55), (55, 65), (55, 56), (56, 57), (57, 58), (58, 68), (59, 69), (60, 70), (60, 61), (62, 72), (63, 73), (65, 75), (65, 66), (66, 76), (67, 77), (67, 68), (68, 69), (70, 71), (72, 73), (72, 82), (73, 74), (74, 75), (74, 84), (76, 86), (78, 79), (78, 88), (79, 89), (80, 81), (81, 82), (82, 83), (83, 93), (85, 86), (85, 95), (87, 88), (88, 98), (89, 99), (90, 91), (91, 92), (92, 93), (94, 95), (95, 96), (96, 97), (97, 98)]
302: [(0, 1), (1, 11), (1, 2), (2, 3), (4, 14), (5, 15), (5, 6), (6, 16), (6, 7), (8, 9), (9, 19), (10, 11), (11, 21), (12, 22), (13, 14), (14, 15), (15, 25), (16, 26), (17, 18), (17, 27), (18, 19), (18, 28), (19, 29), (20, 21), (21, 31), (21, 22), (23, 24), (24, 25), (24, 34), (26, 27), (27, 37), (29, 39), (30, 40), (31, 32), (32, 42), (33, 34), (33, 43), (35, 45), (35, 36), (36, 37), (37, 38), (38, 48), (39, 49), (40, 50), (41, 42), (42, 52), (43, 53), (44, 45), (45, 46), (45, 55), (46, 56), (46, 47), (49, 59), (50, 51), (50, 60), (52, 53), (53, 54), (53, 63), (54, 64), (56, 57), (56, 66), (58, 68), (59, 69), (60, 70), (61, 62), (62, 72), (64, 74), (65, 75), (66, 76), (67, 77), (68, 78), (68, 69), (70, 71), (71, 81), (71, 72), (72, 73), (73, 83), (74, 84), (74, 75), (75, 85), (77, 87), (77, 78), (78, 88), (79, 89), (80, 81), (81, 82), (83, 84), (83, 93), (84, 94), (85, 95), (86, 87), (87, 97), (88, 98), (89, 99), (90, 91), (91, 92), (92, 93), (96, 97), (98, 99)]
303: [(0, 1), (1, 11), (2, 3), (3, 13), (3, 4), (4, 5), (5, 15), (5, 6), (6, 16), (7, 17), (7, 8), (8, 9), (10, 20), (11, 12), (12, 22), (14, 24), (15, 25), (17, 27), (18, 28), (18, 19), (19, 29), (20, 21), (20, 30), (21, 31), (22, 32), (22, 23), (23, 24), (24, 25), (25, 35), (25, 26), (27, 28), (27, 37), (28, 38), (29, 39), (31, 41), (32, 33), (34, 35), (35, 45), (35, 36), (36, 46), (37, 47), (38, 48), (40, 41), (40, 50), (41, 51), (42, 43), (43, 44), (44, 54), (45, 55), (48, 58), (48, 49), (51, 61), (52, 62), (52, 53), (53, 63), (54, 55), (55, 65), (56, 57), (56, 66), (57, 67), (57, 58), (58, 59), (59, 69), (60, 70), (61, 71), (63, 73), (63, 64), (64, 74), (64, 65), (65, 66), (68, 69), (69, 79), (70, 71), (70, 80), (71, 81), (71, 72), (72, 73), (74, 75), (75, 85), (76, 86), (77, 78), (77, 87), (78, 88), (79, 89), (80, 90), (81, 91), (82, 92), (82, 83), (83, 93), (84, 85), (85, 86), (85, 95), (86, 96), (87, 97), (89, 99), (91, 92), (93, 94), (96, 97), (97, 98)]
304: [(0, 10), (1, 11), (2, 3), (3, 13), (3, 4), (4, 14), (5, 15), (5, 6), (7, 8), (7, 17), (9, 19), (10, 20), (11, 12), (12, 22), (14, 15), (15, 16), (16, 17), (17, 18), (17, 27), (18, 28), (18, 19), (19, 29), (20, 30), (20, 21), (21, 31), (22, 23), (23, 33), (24, 34), (25, 35), (25, 26), (26, 27), (27, 37), (31, 41), (32, 42), (32, 33), (33, 34), (34, 44), (36, 37), (37, 38), (38, 39), (38, 48), (40, 50), (41, 51), (41, 42), (42, 52), (43, 53), (44, 54), (45, 46), (46, 47), (47, 48), (47, 57), (49, 59), (50, 51), (51, 61), (53, 54), (54, 64), (55, 56), (56, 66), (56, 57), (57, 67), (58, 68), (58, 59), (60, 61), (62, 63), (63, 64), (63, 73), (65, 75), (66, 76), (67, 77), (67, 68), (69, 79), (70, 71), (71, 81), (71, 72), (72, 73), (73, 74), (74, 84), (74, 75), (77, 78), (77, 87), (78, 79), (79, 89), (80, 81), (81, 91), (82, 92), (83, 93), (84, 85), (84, 94), (85, 86), (86, 96), (86, 87), (87, 88), (87, 97), (89, 99), (90, 91), (92, 93), (93, 94), (95, 96), (97, 98)]
305: [(0, 1), (1, 2), (2, 3), (3, 13), (4, 5), (5, 6), (6, 16), (6, 7), (7, 8), (8, 9), (10, 11), (10, 20), (12, 22), (13, 23), (14, 15), (14, 24), (15, 25), (15, 16), (16, 17), (18, 19), (19, 29), (20, 30), (21, 22), (22, 32), (23, 24), (24, 34), (25, 26), (27, 28), (28, 29), (28, 38), (29, 39), (30, 40), (30, 31), (31, 32), (33, 43), (34, 44), (35, 45), (36, 37), (36, 46), (37, 38), (37, 47), (40, 41), (41, 51), (42, 52), (42, 43), (43, 53), (44, 54), (45, 46), (46, 56), (47, 48), (49, 59), (50, 60), (51, 61), (51, 52), (54, 64), (54, 55), (56, 66), (57, 67), (58, 68), (59, 69), (60, 61), (60, 70), (61, 62), (62, 72), (62, 63), (64, 74), (65, 66), (65, 75), (66, 76), (66, 67), (67, 68), (68, 78), (68, 69), (70, 80), (71, 72), (73, 83), (74, 75), (76, 86), (77, 87), (78, 88), (78, 79), (79, 89), (80, 81), (80, 90), (81, 82), (81, 91), (82, 83), (83, 84), (84, 94), (84, 85), (85, 86), (86, 87), (87, 97), (88, 98), (92, 93), (93, 94), (94, 95), (95, 96), (98, 99)]
306: [(0, 10), (1, 2), (2, 12), (3, 13), (4, 14), (5, 6), (6, 16), (7, 17), (7, 8), (8, 9), (10, 11), (11, 12), (11, 21), (13, 23), (14, 24), (15, 16), (16, 17), (17, 27), (18, 19), (18, 28), (20, 21), (20, 30), (21, 31), (22, 32), (22, 23), (23, 24), (25, 35), (25, 26), (26, 36), (27, 28), (28, 29), (28, 38), (29, 39), (31, 32), (32, 33), (33, 34), (34, 35), (34, 44), (37, 47), (38, 48), (40, 50), (40, 41), (41, 51), (42, 43), (42, 52), (44, 45), (45, 55), (45, 46), (46, 56), (46, 47), (47, 57), (48, 49), (48, 58), (49, 59), (51, 61), (52, 62), (52, 53), (54, 55), (55, 65), (58, 68), (59, 69), (60, 70), (60, 61), (62, 63), (62, 72), (64, 65), (65, 66), (65, 75), (66, 67), (67, 68), (69, 79), (70, 71), (71, 81), (72, 73), (73, 74), (73, 83), (74, 75), (75, 76), (75, 85), (76, 77), (77, 87), (77, 78), (80, 81), (80, 90), (81, 82), (81, 91), (82, 92), (83, 93), (84, 85), (85, 86), (87, 97), (87, 88), (88, 89), (89, 99), (92, 93), (93, 94), (95, 96), (96, 97), (97, 98)]
307: [(0, 1), (0, 10), (1, 2), (3, 4), (4, 14), (5, 15), (5, 6), (6, 16), (7, 17), (8, 9), (9, 19), (10, 11), (11, 21), (11, 12), (12, 13), (13, 14), (13, 23), (14, 24), (14, 15), (17, 27), (17, 18), (18, 19), (19, 29), (20, 21), (21, 31), (21, 22), (24, 34), (24, 25), (25, 26), (25, 35), (26, 27), (27, 37), (28, 38), (28, 29), (29, 39), (30, 40), (31, 41), (32, 42), (32, 33), (34, 44), (35, 36), (35, 45), (38, 48), (39, 49), (40, 50), (40, 41), (41, 42), (42, 52), (42, 43), (43, 53), (45, 55), (46, 47), (47, 48), (50, 60), (50, 51), (52, 62), (53, 63), (54, 64), (54, 55), (55, 56), (56, 57), (57, 67), (57, 58), (58, 59), (59, 69), (60, 70), (61, 62), (65, 75), (66, 76), (67, 77), (68, 78), (68, 69), (69, 79), (70, 71), (71, 81), (71, 72), (73, 74), (74, 84), (75, 85), (76, 77), (78, 88), (79, 89), (80, 81), (81, 82), (81, 91), (82, 92), (83, 93), (84, 85), (84, 94), (85, 86), (86, 87), (86, 96), (87, 88), (87, 97), (89, 99), (90, 91), (92, 93), (95, 96), (97, 98)]
308: [(0, 10), (1, 11), (2, 3), (3, 13), (4, 14), (5, 15), (6, 7), (7, 17), (7, 8), (9, 19), (10, 11), (10, 20), (12, 13), (12, 22), (13, 14), (14, 15), (15, 16), (16, 26), (16, 17), (17, 27), (18, 28), (19, 29), (20, 30), (21, 31), (22, 32), (23, 33), (23, 24), (24, 34), (25, 26), (26, 36), (27, 28), (29, 39), (30, 31), (31, 41), (32, 33), (32, 42), (33, 43), (34, 44), (35, 36), (35, 45), (36, 37), (37, 47), (37, 38), (39, 49), (40, 50), (41, 51), (46, 47), (47, 48), (48, 49), (48, 58), (49, 59), (50, 60), (51, 61), (52, 53), (53, 54), (54, 55), (55, 65), (55, 56), (56, 66), (57, 67), (59, 69), (60, 70), (61, 62), (62, 63), (62, 72), (63, 64), (64, 74), (66, 76), (67, 68), (67, 77), (68, 69), (70, 80), (70, 71), (71, 72), (73, 74), (73, 83), (74, 75), (75, 76), (77, 78), (77, 87), (78, 79), (80, 90), (81, 82), (82, 83), (82, 92), (83, 84), (84, 85), (84, 94), (85, 86), (86, 96), (87, 97), (88, 98), (89, 99), (90, 91), (92, 93), (94, 95), (96, 97), (97, 98), (98, 99)]
309: [(0, 1), (1, 11), (2, 12), (2, 3), (3, 4), (4, 5), (5, 6), (6, 7), (7, 17), (7, 8), (9, 19), (10, 11), (11, 12), (11, 21), (13, 23), (14, 15), (15, 16), (15, 25), (16, 17), (16, 26), (17, 18), (18, 19), (18, 28), (19, 29), (20, 30), (22, 23), (23, 24), (23, 33), (24, 25), (26, 36), (27, 28), (28, 38), (30, 40), (31, 41), (32, 42), (33, 34), (33, 43), (34, 35), (35, 45), (36, 37), (37, 47), (38, 39), (38, 48), (40, 41), (41, 42), (41, 51), (43, 44), (44, 54), (45, 46), (46, 56), (48, 58), (49, 59), (50, 51), (50, 60), (51, 61), (51, 52), (53, 54), (54, 64), (55, 56), (56, 66), (57, 67), (58, 59), (59, 69), (60, 70), (61, 62), (62, 72), (62, 63), (63, 64), (64, 74), (64, 65), (66, 67), (66, 76), (68, 69), (70, 80), (71, 72), (72, 73), (74, 75), (75, 85), (76, 77), (77, 87), (78, 88), (78, 79), (80, 90), (80, 81), (82, 92), (82, 83), (83, 84), (86, 87), (86, 96), (87, 88), (87, 97), (88, 89), (90, 91), (91, 92), (93, 94), (94, 95), (95, 96), (97, 98), (98, 99)]
310: [(0, 1), (1, 2), (1, 11), (3, 13), (3, 4), (4, 5), (4, 14), (5, 6), (7, 17), (8, 18), (8, 9), (9, 19), (10, 11), (11, 21), (12, 22), (14, 15), (15, 25), (16, 26), (17, 27), (19, 29), (20, 30), (20, 21), (21, 31), (22, 32), (23, 24), (24, 25), (25, 35), (25, 26), (27, 37), (28, 38), (28, 29), (29, 39), (30, 40), (31, 32), (32, 42), (33, 43), (34, 35), (35, 45), (36, 46), (37, 47), (38, 48), (40, 50), (40, 41), (41, 51), (42, 52), (43, 53), (43, 44), (44, 45), (45, 46), (45, 55), (46, 47), (46, 56), (47, 48), (48, 58), (48, 49), (50, 60), (51, 61), (52, 62), (53, 54), (54, 64), (56, 66), (57, 58), (58, 59), (60, 70), (61, 71), (62, 72), (62, 63), (63, 73), (64, 74), (65, 75), (66, 67), (67, 68), (68, 69), (71, 81), (73, 74), (74, 75), (74, 84), (76, 77), (77, 87), (78, 88), (78, 79), (80, 90), (82, 92), (83, 93), (84, 85), (85, 95), (86, 87), (86, 96), (87, 88), (87, 97), (88, 98), (89, 99), (90, 91), (91, 92), (92, 93), (93, 94), (94, 95), (95, 96), (98, 99)]
311: [(0, 1), (0, 10), (1, 11), (1, 2), (3, 13), (3, 4), (4, 5), (5, 6), (6, 16), (7, 8), (7, 17), (9, 19), (11, 12), (12, 22), (13, 23), (14, 24), (15, 16), (16, 17), (16, 26), (17, 27), (17, 18), (18, 19), (20, 30), (21, 31), (21, 22), (23, 33), (23, 24), (24, 25), (27, 28), (28, 29), (29, 39), (30, 40), (31, 32), (32, 33), (32, 42), (33, 43), (34, 44), (35, 36), (36, 37), (36, 46), (37, 38), (38, 48), (38, 39), (39, 49), (40, 50), (40, 41), (41, 42), (41, 51), (44, 54), (45, 55), (46, 56), (47, 48), (47, 57), (49, 59), (50, 60), (51, 52), (53, 54), (54, 55), (55, 65), (57, 58), (57, 67), (59, 69), (60, 70), (61, 71), (61, 62), (62, 63), (64, 74), (65, 75), (66, 76), (67, 68), (68, 78), (70, 80), (71, 81), (72, 73), (73, 74), (73, 83), (74, 75), (75, 76), (76, 77), (78, 79), (79, 89), (80, 90), (80, 81), (81, 82), (82, 92), (83, 84), (84, 85), (85, 95), (86, 87), (87, 97), (87, 88), (88, 89), (89, 99), (91, 92), (92, 93), (93, 94), (94, 95), (95, 96), (98, 99)]
312: [(0, 10), (1, 2), (1, 11), (2, 3), (4, 5), (4, 14), (6, 16), (6, 7), (8, 18), (9, 19), (10, 11), (10, 20), (11, 12), (12, 13), (12, 22), (13, 14), (14, 24), (14, 15), (15, 25), (15, 16), (17, 27), (18, 28), (19, 29), (21, 31), (22, 32), (23, 33), (25, 35), (25, 26), (27, 37), (27, 28), (28, 38), (28, 29), (30, 40), (30, 31), (31, 32), (32, 42), (33, 43), (33, 34), (34, 35), (35, 36), (35, 45), (36, 37), (38, 48), (39, 49), (40, 41), (41, 51), (43, 44), (45, 55), (46, 47), (47, 48), (48, 49), (49, 59), (50, 51), (50, 60), (51, 52), (52, 53), (52, 62), (53, 63), (53, 54), (54, 64), (56, 57), (57, 58), (58, 68), (60, 61), (64, 65), (65, 66), (66, 67), (67, 68), (67, 77), (68, 69), (69, 79), (70, 80), (71, 81), (72, 73), (73, 74), (74, 84), (75, 76), (75, 85), (76, 86), (77, 87), (77, 78), (78, 88), (79, 89), (80, 81), (81, 82), (81, 91), (82, 83), (83, 84), (84, 85), (86, 87), (87, 97), (88, 98), (90, 91), (91, 92), (92, 93), (93, 94), (94, 95), (96, 97), (98, 99)]
313: [(0, 1), (0, 10), (2, 12), (3, 4), (4, 5), (5, 15), (6, 16), (6, 7), (7, 8), (8, 9), (9, 19), (10, 20), (11, 12), (11, 21), (13, 14), (14, 24), (15, 16), (16, 26), (17, 18), (18, 28), (19, 29), (20, 30), (20, 21), (22, 32), (23, 24), (24, 34), (25, 26), (26, 27), (26, 36), (28, 38), (30, 40), (31, 32), (32, 42), (33, 43), (33, 34), (34, 35), (35, 36), (36, 46), (36, 37), (38, 48), (38, 39), (40, 50), (40, 41), (41, 42), (41, 51), (42, 43), (43, 53), (43, 44), (44, 54), (44, 45), (46, 56), (46, 47), (48, 58), (48, 49), (49, 59), (51, 61), (52, 62), (53, 63), (54, 64), (54, 55), (56, 57), (56, 66), (57, 58), (59, 69), (60, 61), (61, 71), (62, 63), (64, 65), (65, 75), (67, 68), (67, 77), (70, 80), (71, 72), (73, 74), (73, 83), (75, 85), (75, 76), (76, 77), (77, 78), (78, 88), (78, 79), (79, 89), (80, 90), (81, 82), (81, 91), (82, 83), (83, 93), (83, 84), (84, 85), (84, 94), (86, 87), (87, 88), (89, 99), (90, 91), (91, 92), (95, 96), (96, 97), (97, 98), (98, 99)]
314: [(0, 1), (1, 2), (1, 11), (3, 13), (4, 5), (4, 14), (5, 6), (5, 15), (6, 7), (7, 17), (8, 18), (8, 9), (10, 20), (10, 11), (11, 12), (12, 22), (12, 13), (13, 23), (15, 25), (16, 17), (17, 18), (18, 28), (19, 29), (20, 30), (21, 22), (21, 31), (24, 25), (26, 27), (26, 36), (27, 37), (27, 28), (28, 29), (31, 32), (32, 42), (33, 43), (34, 44), (35, 36), (36, 46), (37, 38), (38, 48), (39, 49), (40, 41), (41, 51), (42, 52), (42, 43), (43, 44), (43, 53), (45, 46), (47, 48), (48, 58), (49, 59), (50, 51), (51, 52), (51, 61), (53, 54), (54, 55), (55, 65), (56, 66), (57, 58), (58, 59), (58, 68), (59, 69), (60, 61), (60, 70), (61, 71), (62, 72), (62, 63), (64, 74), (65, 75), (65, 66), (66, 67), (67, 77), (67, 68), (68, 78), (71, 81), (72, 73), (72, 82), (73, 74), (74, 75), (74, 84), (75, 76), (77, 87), (78, 79), (78, 88), (79, 89), (80, 81), (81, 91), (83, 93), (84, 85), (84, 94), (86, 87), (86, 96), (87, 97), (88, 98), (90, 91), (91, 92), (92, 93), (95, 96), (98, 99)]
315: [(0, 10), (1, 2), (2, 3), (3, 4), (4, 14), (4, 5), (5, 15), (6, 16), (6, 7), (7, 17), (7, 8), (9, 19), (10, 11), (10, 20), (11, 12), (12, 13), (13, 23), (14, 24), (15, 16), (17, 27), (18, 19), (18, 28), (19, 29), (20, 30), (21, 31), (21, 22), (23, 24), (24, 34), (25, 26), (26, 36), (27, 28), (28, 38), (31, 32), (32, 33), (33, 34), (34, 35), (34, 44), (36, 37), (36, 46), (37, 47), (39, 49), (40, 41), (40, 50), (41, 42), (43, 44), (44, 45), (44, 54), (45, 46), (47, 48), (48, 49), (49, 59), (50, 60), (51, 52), (52, 62), (52, 53), (53, 54), (54, 55), (55, 65), (55, 56), (56, 57), (57, 58), (57, 67), (58, 68), (59, 69), (60, 61), (60, 70), (61, 62), (63, 64), (63, 73), (66, 76), (67, 77), (69, 79), (70, 71), (71, 81), (71, 72), (72, 73), (73, 74), (74, 84), (75, 85), (76, 77), (78, 88), (79, 89), (80, 81), (80, 90), (81, 82), (83, 84), (84, 85), (86, 96), (87, 97), (87, 88), (88, 89), (88, 98), (89, 99), (90, 91), (91, 92), (92, 93), (94, 95), (95, 96), (96, 97)]
316: [(0, 1), (0, 10), (2, 12), (3, 13), (3, 4), (5, 6), (6, 7), (6, 16), (7, 8), (8, 9), (9, 19), (10, 11), (11, 21), (12, 13), (12, 22), (14, 24), (15, 16), (16, 26), (17, 27), (18, 28), (20, 21), (20, 30), (22, 23), (22, 32), (23, 24), (25, 26), (26, 27), (27, 37), (27, 28), (28, 29), (29, 39), (30, 40), (30, 31), (32, 33), (33, 34), (34, 44), (34, 35), (35, 45), (36, 46), (38, 39), (39, 49), (40, 50), (41, 42), (42, 52), (43, 44), (45, 46), (46, 56), (47, 48), (48, 49), (48, 58), (49, 59), (50, 51), (51, 52), (51, 61), (52, 53), (53, 63), (54, 55), (54, 64), (55, 56), (56, 66), (57, 58), (58, 68), (60, 70), (61, 62), (63, 64), (63, 73), (64, 65), (66, 67), (67, 77), (67, 68), (68, 69), (69, 79), (70, 80), (71, 72), (72, 82), (72, 73), (73, 83), (74, 75), (75, 85), (76, 77), (78, 88), (78, 79), (79, 89), (80, 81), (80, 90), (81, 91), (82, 92), (83, 93), (84, 94), (84, 85), (85, 86), (86, 96), (87, 97), (88, 98), (91, 92), (93, 94), (95, 96), (97, 98), (98, 99)]
317: [(0, 10), (1, 2), (2, 3), (3, 13), (4, 14), (5, 15), (6, 16), (7, 8), (8, 18), (8, 9), (9, 19), (10, 20), (10, 11), (11, 12), (12, 22), (13, 14), (14, 24), (14, 15), (16, 26), (17, 27), (17, 18), (20, 21), (20, 30), (21, 31), (22, 23), (22, 32), (23, 24), (24, 34), (25, 35), (26, 36), (26, 27), (27, 28), (28, 38), (29, 39), (32, 42), (33, 34), (35, 36), (35, 45), (37, 38), (37, 47), (38, 39), (38, 48), (39, 49), (40, 50), (41, 51), (42, 52), (43, 44), (44, 54), (45, 55), (46, 47), (50, 51), (51, 52), (51, 61), (52, 62), (53, 63), (54, 55), (55, 65), (56, 66), (57, 67), (57, 58), (58, 68), (59, 69), (60, 70), (61, 71), (63, 64), (64, 74), (64, 65), (65, 66), (68, 78), (69, 79), (70, 71), (71, 72), (72, 73), (72, 82), (73, 74), (74, 75), (75, 85), (76, 86), (77, 87), (77, 78), (78, 88), (78, 79), (80, 81), (81, 82), (82, 92), (83, 84), (84, 85), (85, 86), (86, 87), (87, 97), (88, 98), (88, 89), (90, 91), (91, 92), (92, 93), (93, 94), (94, 95), (95, 96), (98, 99)]
318: [(0, 1), (1, 2), (1, 11), (2, 12), (3, 4), (3, 13), (4, 5), (4, 14), (6, 7), (6, 16), (7, 8), (8, 18), (9, 19), (10, 20), (12, 22), (12, 13), (15, 25), (16, 26), (16, 17), (18, 28), (18, 19), (20, 21), (20, 30), (21, 31), (22, 23), (23, 33), (24, 25), (24, 34), (27, 28), (28, 29), (29, 39), (31, 41), (32, 33), (33, 34), (33, 43), (34, 35), (34, 44), (36, 46), (36, 37), (37, 38), (37, 47), (39, 49), (40, 41), (40, 50), (42, 43), (44, 45), (45, 55), (46, 56), (48, 58), (49, 59), (50, 60), (51, 52), (52, 62), (52, 53), (54, 55), (54, 64), (55, 56), (56, 57), (56, 66), (58, 59), (59, 69), (60, 70), (61, 62), (61, 71), (63, 73), (63, 64), (64, 74), (65, 75), (66, 76), (66, 67), (67, 77), (67, 68), (68, 69), (69, 79), (70, 80), (71, 72), (71, 81), (72, 73), (73, 83), (74, 84), (74, 75), (77, 87), (78, 79), (79, 89), (80, 81), (80, 90), (82, 83), (84, 85), (86, 87), (87, 97), (88, 98), (90, 91), (91, 92), (92, 93), (93, 94), (95, 96), (96, 97), (97, 98), (98, 99)]
319: [(0, 1), (1, 2), (1, 11), (2, 3), (3, 4), (5, 6), (6, 16), (7, 17), (8, 18), (8, 9), (9, 19), (10, 20), (11, 21), (11, 12), (13, 14), (14, 15), (15, 25), (16, 26), (16, 17), (17, 18), (19, 29), (20, 21), (21, 22), (22, 32), (22, 23), (24, 25), (24, 34), (26, 27), (27, 28), (27, 37), (29, 39), (30, 40), (31, 41), (32, 42), (33, 43), (33, 34), (34, 35), (34, 44), (35, 45), (35, 36), (36, 46), (37, 38), (39, 49), (40, 41), (41, 42), (41, 51), (45, 55), (47, 57), (47, 48), (48, 58), (48, 49), (49, 59), (50, 60), (51, 61), (51, 52), (52, 53), (54, 64), (54, 55), (56, 57), (59, 69), (60, 70), (61, 62), (61, 71), (62, 63), (63, 73), (63, 64), (64, 65), (66, 76), (67, 68), (68, 69), (68, 78), (69, 79), (70, 80), (70, 71), (72, 82), (72, 73), (74, 84), (75, 85), (76, 77), (77, 78), (77, 87), (79, 89), (80, 90), (81, 91), (82, 83), (82, 92), (83, 84), (83, 93), (84, 94), (84, 85), (85, 86), (85, 95), (86, 96), (87, 97), (88, 98), (88, 89), (89, 99), (90, 91), (96, 97)]
320: [(0, 1), (1, 11), (2, 3), (3, 4), (3, 13), (4, 5), (4, 14), (5, 15), (5, 6), (6, 7), (8, 18), (9, 19), (10, 11), (11, 12), (12, 13), (13, 23), (14, 24), (15, 25), (16, 26), (17, 18), (18, 28), (19, 29), (20, 21), (20, 30), (22, 23), (22, 32), (26, 27), (26, 36), (28, 29), (28, 38), (30, 31), (31, 32), (32, 42), (32, 33), (33, 34), (34, 35), (35, 45), (36, 46), (37, 47), (37, 38), (39, 49), (40, 41), (41, 42), (42, 43), (44, 54), (45, 55), (46, 47), (47, 48), (48, 49), (48, 58), (49, 59), (50, 51), (50, 60), (52, 53), (52, 62), (53, 63), (54, 64), (55, 65), (56, 66), (57, 58), (57, 67), (60, 70), (61, 71), (63, 73), (63, 64), (64, 74), (65, 66), (66, 67), (67, 77), (68, 69), (68, 78), (69, 79), (70, 80), (71, 81), (72, 82), (72, 73), (74, 75), (75, 76), (75, 85), (76, 77), (76, 86), (79, 89), (80, 81), (81, 91), (82, 92), (83, 93), (84, 94), (86, 96), (86, 87), (87, 88), (87, 97), (88, 89), (89, 99), (90, 91), (91, 92), (92, 93), (93, 94), (95, 96), (97, 98)]
321: [(0, 10), (0, 1), (1, 2), (3, 4), (4, 5), (5, 15), (5, 6), (7, 17), (8, 9), (9, 19), (10, 11), (11, 21), (12, 22), (13, 23), (14, 15), (14, 24), (16, 17), (16, 26), (17, 27), (17, 18), (19, 29), (20, 21), (21, 31), (22, 32), (23, 33), (23, 24), (24, 25), (25, 35), (26, 36), (27, 37), (27, 28), (28, 38), (29, 39), (30, 31), (30, 40), (31, 41), (32, 33), (32, 42), (34, 35), (38, 48), (38, 39), (41, 42), (42, 52), (43, 44), (43, 53), (44, 45), (45, 55), (46, 47), (46, 56), (47, 48), (48, 49), (50, 51), (50, 60), (51, 52), (52, 62), (52, 53), (53, 63), (54, 55), (55, 56), (56, 66), (57, 67), (58, 68), (59, 69), (60, 70), (61, 71), (62, 72), (63, 73), (63, 64), (65, 66), (66, 76), (66, 67), (68, 78), (68, 69), (70, 80), (71, 72), (72, 82), (74, 75), (75, 76), (75, 85), (76, 77), (77, 87), (77, 78), (79, 89), (80, 90), (81, 91), (82, 83), (82, 92), (84, 85), (84, 94), (85, 95), (86, 96), (87, 97), (88, 98), (88, 89), (89, 99), (91, 92), (93, 94), (96, 97), (97, 98)]
322: [(0, 1), (0, 10), (1, 11), (2, 3), (2, 12), (3, 4), (4, 14), (5, 15), (5, 6), (7, 8), (8, 9), (8, 18), (10, 20), (12, 22), (12, 13), (15, 16), (16, 17), (17, 18), (18, 28), (19, 29), (20, 21), (21, 22), (22, 32), (23, 33), (24, 34), (25, 26), (26, 36), (26, 27), (27, 28), (27, 37), (28, 29), (30, 40), (31, 41), (31, 32), (32, 33), (33, 34), (33, 43), (34, 35), (35, 36), (36, 46), (37, 38), (38, 39), (39, 49), (40, 50), (41, 42), (41, 51), (42, 52), (44, 45), (45, 46), (46, 56), (47, 48), (47, 57), (48, 49), (50, 51), (50, 60), (51, 61), (52, 62), (52, 53), (54, 55), (55, 65), (57, 58), (58, 59), (58, 68), (60, 70), (62, 63), (63, 73), (64, 74), (65, 66), (66, 76), (67, 68), (67, 77), (68, 78), (68, 69), (70, 80), (71, 81), (72, 82), (74, 84), (74, 75), (75, 76), (75, 85), (76, 77), (78, 79), (78, 88), (80, 90), (81, 91), (81, 82), (82, 83), (83, 93), (85, 86), (85, 95), (87, 88), (87, 97), (88, 89), (90, 91), (92, 93), (93, 94), (96, 97), (97, 98), (98, 99)]
323: [(0, 10), (1, 11), (1, 2), (3, 13), (4, 14), (5, 15), (6, 16), (7, 17), (8, 18), (8, 9), (9, 19), (10, 11), (11, 12), (11, 21), (12, 22), (13, 23), (13, 14), (14, 24), (15, 25), (16, 26), (17, 18), (17, 27), (18, 28), (20, 30), (21, 31), (22, 32), (24, 25), (25, 26), (25, 35), (27, 37), (28, 29), (28, 38), (30, 31), (31, 41), (33, 34), (33, 43), (35, 36), (36, 37), (36, 46), (37, 47), (38, 39), (38, 48), (40, 41), (41, 42), (42, 52), (43, 53), (44, 45), (44, 54), (45, 55), (45, 46), (48, 49), (50, 51), (50, 60), (52, 62), (53, 54), (54, 64), (55, 56), (56, 66), (57, 67), (57, 58), (59, 69), (60, 70), (61, 71), (61, 62), (62, 63), (63, 73), (63, 64), (64, 74), (65, 75), (66, 67), (67, 77), (68, 69), (68, 78), (70, 71), (71, 72), (73, 83), (74, 84), (75, 76), (76, 86), (77, 78), (78, 88), (79, 89), (80, 81), (80, 90), (81, 82), (82, 83), (82, 92), (85, 86), (85, 95), (87, 97), (88, 98), (89, 99), (90, 91), (93, 94), (94, 95), (95, 96), (96, 97), (97, 98), (98, 99)]
